,cluster,store,product,m51,m52,SI,Y
27,1.0,1.0,1.0,25.130894499562334,35.13089449956233,0.8841421611028465,3.031240198038671
28,1.0,1.0,1.0,43.82224860556505,53.82224860556505,0.8961012490992027,3.9922590261623077
29,1.0,1.0,1.0,49.37673002293889,59.37673002293889,0.8934176059015079,4.276450814691706
30,1.0,1.0,1.0,57.726780448116685,67.72678044811668,0.9023985283897543,4.7109191004034825
31,1.0,1.0,1.0,48.788280104918115,58.788280104918115,0.8991414777902987,4.260194549231197
32,1.0,1.0,1.0,43.317191223642816,53.317191223642816,0.9026218670621405,3.9871288144555925
33,1.0,1.0,1.0,36.93964334504111,46.93964334504111,0.8826177350557026,3.64302588324717
34,1.0,1.0,1.0,52.40266149850644,62.40266149850644,0.8999396554093276,4.439292656188763
35,1.0,1.0,1.0,37.843731563297055,47.843731563297055,0.9117154226035137,3.7179692740132615
36,1.0,1.0,1.0,41.559294805918874,51.559294805918874,0.915296229767977,3.9066657636772644
37,1.0,1.0,1.0,40.980555277712654,50.980555277712654,0.8891630750125163,3.8509938851019934
38,1.0,1.0,1.0,48.3209584552077,58.3209584552077,0.8942716493338313,4.227114827228289
39,1.0,1.0,1.0,60.452054180158626,70.45205418015863,0.902656327889462,4.8497361762854005
40,1.0,1.0,1.0,36.831860773877885,46.831860773877885,0.8988280556787862,3.657040957611485
41,1.0,1.0,1.0,26.87167088214755,36.871670882147555,0.9009714687159015,3.149916290736057
42,1.0,1.0,1.0,22.45542540638987,32.45542540638987,0.8937560994242071,2.9106951591774157
43,1.0,1.0,1.0,41.020940823351275,51.020940823351275,0.9018425596202444,3.857176353423274
44,1.0,1.0,1.0,26.384979189717864,36.38497918971787,0.8835187876845783,3.099813688127015
45,1.0,1.0,1.0,44.81784877300935,54.81784877300935,0.9054954556580501,4.054314560255063
46,1.0,1.0,1.0,37.916712590766885,47.916712590766885,0.8879202293716758,3.69195042042261
47,1.0,1.0,1.0,39.08136494481844,49.08136494481844,0.8967137813392195,3.760001118255368
48,1.0,1.0,1.0,47.02688160758787,57.02688160758787,0.9116655497000543,4.1776789946934265
49,1.0,1.0,1.0,41.03655058720886,51.03655058720886,0.911299656479539,3.876683900412303
50,1.0,1.0,1.0,46.212363835822835,56.212363835822835,0.9043427247727857,4.131084564165459
51,1.0,1.0,1.0,49.541149695182085,59.541149695182085,0.9020175872872431,4.2980186289865365
52,1.0,1.0,1.0,60.378135215971575,70.37813521597158,0.9093602546802213,4.853583798759903
53,1.0,1.0,1.0,35.15548784515604,45.15548784515604,0.9027562652109395,3.5768750215880223
54,1.0,1.0,1.0,42.07154898864392,52.07154898864392,0.9078168045743286,3.926367461173123
55,1.0,1.0,1.0,56.44242156675087,66.44242156675088,0.902523945693308,4.646522695581634
56,1.0,1.0,1.0,35.117925978104076,45.117925978104076,0.8987118708502472,3.568690379284143
57,1.0,1.0,1.0,39.8217173534704,49.8217173534704,0.9137490221353519,3.8172715304800438
58,1.0,1.0,1.0,44.6891556028312,54.6891556028312,0.9037044345510343,4.052589445015763
59,1.0,1.0,1.0,42.79872662328809,52.79872662328809,0.9047293175727901,3.959190594496049
60,1.0,1.0,1.0,33.53350283491146,43.53350283491146,0.8865801751903585,3.4719595913131
61,1.0,1.0,1.0,34.55939981006321,44.55939981006321,0.9046678552228312,3.5386538389171243
62,1.0,1.0,1.0,38.39910147984894,48.39910147984894,0.8986693292400058,3.726237064919098
63,1.0,1.0,1.0,40.378117171441374,50.378117171441374,0.9031498257712655,3.831721279790693
64,1.0,1.0,1.0,50.33832958550941,60.33832958550941,0.8962790633144083,4.329727265168623
65,1.0,1.0,1.0,27.69038829044513,37.69038829044513,0.9013020290031643,3.1916660082941157
66,1.0,1.0,1.0,27.532633501139657,37.53263350113966,0.9130635595134063,3.188868552256756
67,1.0,1.0,1.0,42.95720550413442,52.95720550413442,0.9043864946100562,3.9600068876160055
68,1.0,1.0,1.0,61.40962401502524,71.40962401502523,0.8986971357103214,4.890716085982653
69,1.0,1.0,1.0,30.797977322997504,40.797977322997504,0.9013573784554031,3.352541635053499
70,1.0,1.0,1.0,39.39997620473028,49.39997620473028,0.9099131771786062,3.790636270219598
71,1.0,1.0,1.0,42.797839136139444,52.797839136139444,0.9160521917665644,3.968738002410744
72,1.0,1.0,1.0,24.687303430281233,34.68730343028123,0.9007866524881094,3.0363888926491973
73,1.0,1.0,1.0,36.97068992055296,46.97068992055296,0.9147505335672909,3.6675142642996437
74,1.0,1.0,1.0,38.539858709943864,48.539858709943864,0.8944052116292892,3.7279699042690835
75,1.0,1.0,1.0,42.77461594950063,52.77461594950063,0.900697072968672,3.9502625061679444
76,1.0,1.0,1.0,38.604793417562476,48.604793417562476,0.8984240666520807,3.73875467334381
77,1.0,1.0,1.0,46.95159659030741,56.95159659030741,0.8992780397142647,4.161681619933716
78,1.0,1.0,1.0,38.866125367372206,48.866125367372206,0.8986809965835637,3.754466717401936
79,1.0,1.0,1.0,27.667329958744414,37.66732995874442,0.9050739485835105,3.1917202521281185
80,1.0,1.0,1.0,32.03858692388955,42.03858692388955,0.9021996401078047,3.4055613504677074
81,1.0,1.0,1.0,35.326086199539745,45.326086199539745,0.8959383472590446,3.565304933238956
82,1.0,1.0,1.0,46.58906074067532,56.58906074067532,0.8863554243230966,4.127489933197229
83,1.0,1.0,1.0,35.8936885072368,45.8936885072368,0.9125630726386379,3.6159022202597355
84,1.0,1.0,1.0,41.734435600406115,51.734435600406115,0.8935065544228762,3.891275002996726
85,1.0,1.0,1.0,42.89461743221667,52.89461743221667,0.893717294094341,3.951453862640327
86,1.0,1.0,1.0,50.3451736240402,60.3451736240402,0.9094896264935202,4.34481446254928
87,1.0,1.0,1.0,52.266171239072605,62.266171239072605,0.9031269910283763,4.437703369119384
88,1.0,1.0,1.0,57.19982518488976,67.19982518488976,0.8804497486438877,4.665335164621538
89,1.0,1.0,1.0,44.08068343358283,54.08068343358283,0.897212305046014,4.022002961728458
90,1.0,1.0,1.0,43.22568944892495,53.22568944892495,0.9052305204567289,3.984506021651615
91,1.0,1.0,1.0,50.47227484052662,60.47227484052662,0.9025350957254893,4.346447376107421
92,1.0,1.0,1.0,21.803997045320088,31.803997045320088,0.9080545598330685,2.9023186309771285
93,1.0,1.0,1.0,35.74178428339828,45.74178428339828,0.8900974145565005,3.5817359002094804
94,1.0,1.0,1.0,41.24548832038496,51.24548832038496,0.8877688884709986,3.858689360552641
95,1.0,1.0,1.0,63.125663352168885,73.12566335216889,0.9002473700418501,4.979139297863
96,1.0,1.0,1.0,30.344241431381178,40.34424143138118,0.8928072714344131,3.3217068517783677
97,1.0,1.0,1.0,36.53725135200549,46.53725135200549,0.9067884662831396,3.6427054959868075
98,1.0,1.0,1.0,49.66683775600462,59.66683775600462,0.8853121016693721,4.284757669683898
99,1.0,1.0,1.0,30.744980807303115,40.744980807303115,0.8981538126665503,3.3432169619325576
100,1.0,1.0,1.0,45.51448028623109,55.51448028623109,0.9084346492597488,4.0971474511236945
101,1.0,1.0,1.0,28.489881780935203,38.48988178093521,0.890413241368564,3.2188259717137173
102,1.0,1.0,1.0,37.54696269399861,47.54696269399861,0.9130294784545054,3.696437967868856
103,1.0,1.0,1.0,38.308311498637046,48.308311498637046,0.9074006593104942,3.730371641485909
