,cluster,store,product,m51,m52,m53,m54,SI,Y
72,1.0,1.0,1.0,24.687303430281233,34.68730343028123,44.68730343028123,54.68730343028123,0.8846873034302812,4.9448920526386635
73,1.0,1.0,1.0,36.97068992055296,46.97068992055296,56.97068992055296,66.97068992055296,0.896970689920553,5.575966034525988
74,1.0,1.0,1.0,38.539858709943864,48.539858709943864,58.539858709943864,68.53985870994386,0.8985398587099439,5.6596387168072955
75,1.0,1.0,1.0,42.77461594950063,52.77461594950063,62.77461594950063,72.77461594950063,0.9027746159495007,5.882306400382771
76,1.0,1.0,1.0,38.604793417562476,48.604793417562476,58.604793417562476,68.60479341756248,0.8986047934175625,5.668471651028487
77,1.0,1.0,1.0,46.95159659030741,56.95159659030741,66.95159659030742,76.95159659030742,0.9069515965903074,6.101670588764377
78,1.0,1.0,1.0,38.866125367372206,48.866125367372206,58.866125367372206,68.8661253673722,0.8988661253673722,5.685578167751322
79,1.0,1.0,1.0,27.667329958744414,37.66732995874442,47.66732995874442,57.66732995874442,0.8876673299587444,5.100024126709309
80,1.0,1.0,1.0,32.03858692388955,42.03858692388955,52.03858692388955,62.03858692388955,0.8920385869238896,5.320107956629031
81,1.0,1.0,1.0,35.326086199539745,45.326086199539745,55.326086199539745,65.32608619953974,0.8953260861995398,5.490284318776446
82,1.0,1.0,1.0,46.58906074067532,56.58906074067532,66.58906074067532,76.58906074067532,0.9065890607406754,6.078182658642999
83,1.0,1.0,1.0,35.8936885072368,45.8936885072368,55.8936885072368,65.8936885072368,0.8958936885072368,5.527945420549929
84,1.0,1.0,1.0,41.734435600406115,51.734435600406115,61.734435600406115,71.73443560040612,0.9017344356004061,5.829592309064598
85,1.0,1.0,1.0,42.89461743221667,52.89461743221667,62.89461743221667,72.89461743221666,0.9028946174322167,5.891867187969936
86,1.0,1.0,1.0,50.3451736240402,60.3451736240402,70.3451736240402,80.3451736240402,0.9103451736240402,6.279947387293607
87,1.0,1.0,1.0,52.266171239072605,62.266171239072605,72.2661712390726,82.2661712390726,0.9122661712390726,6.3831039570777754
88,1.0,1.0,1.0,57.19982518488976,67.19982518488976,77.19982518488976,87.19982518488976,0.9171998251848897,6.640650354157534
89,1.0,1.0,1.0,44.08068343358283,54.08068343358283,64.08068343358282,74.08068343358282,0.9040806834335828,5.9648127524416745
90,1.0,1.0,1.0,43.22568944892495,53.22568944892495,63.22568944892495,73.22568944892495,0.903225689448925,5.916732572403212
91,1.0,1.0,1.0,50.47227484052662,60.47227484052662,70.47227484052662,80.47227484052662,0.9104722748405266,6.290040392212704
92,1.0,1.0,1.0,21.803997045320088,31.803997045320088,41.80399704532009,51.80399704532009,0.8818039970453201,4.8022088274433585
93,1.0,1.0,1.0,35.74178428339828,45.74178428339828,55.74178428339828,65.74178428339829,0.8957417842833983,5.51378842763206
94,1.0,1.0,1.0,41.24548832038496,51.24548832038496,61.24548832038496,71.24548832038495,0.901245488320385,5.800873602433489
95,1.0,1.0,1.0,63.125663352168885,73.12566335216889,83.12566335216889,93.12566335216889,0.923125663352169,6.939123843602744
96,1.0,1.0,1.0,30.344241431381178,40.34424143138118,50.34424143138118,60.34424143138118,0.8903442414313812,5.249706434890294
97,1.0,1.0,1.0,36.53725135200549,46.53725135200549,56.53725135200549,66.5372513520055,0.8965372513520055,5.561395200057682
98,1.0,1.0,1.0,49.66683775600462,59.66683775600462,69.66683775600463,79.66683775600463,0.9096668377560047,6.242196634536356
99,1.0,1.0,1.0,30.744980807303115,40.744980807303115,50.744980807303115,60.744980807303115,0.8907449808073031,5.264042848368698
100,1.0,1.0,1.0,45.51448028623109,55.51448028623109,65.51448028623109,75.51448028623109,0.9055144802862312,6.025453314199187
101,1.0,1.0,1.0,28.489881780935203,38.48988178093521,48.48988178093521,58.48988178093521,0.8884898817809352,5.142963317350643
102,1.0,1.0,1.0,37.54696269399861,47.54696269399861,57.54696269399861,67.54696269399861,0.8975469626939986,5.608203208421765
103,1.0,1.0,1.0,38.308311498637046,48.308311498637046,58.308311498637046,68.30831149863705,0.8983083114986371,5.649367573088759
104,1.0,2.0,1.0,45.4191967948695,55.4191967948695,65.4191967948695,75.4191967948695,0.9054191967948695,5.950802242080172
105,1.0,2.0,1.0,37.8203714533142,47.8203714533142,57.8203714533142,67.82037145331421,0.8978203714533143,5.6014151553605736
106,1.0,2.0,1.0,37.24573621562535,47.24573621562535,57.24573621562535,67.24573621562534,0.8972457362156254,5.585438095426495
107,1.0,2.0,1.0,41.27819972940199,51.27819972940199,61.27819972940199,71.27819972940199,0.901278199729402,5.801461905309929
108,1.0,2.0,1.0,15.067137548780899,25.0671375487809,35.0671375487809,45.0671375487809,0.875067137548781,4.436372037864481
109,1.0,2.0,1.0,38.80886341646806,48.80886341646806,58.80886341646806,68.80886341646806,0.898808863416468,5.665259413019983
110,1.0,2.0,1.0,56.600234878770664,66.60023487877066,76.60023487877066,86.60023487877066,0.9166002348787707,6.596980047673776
111,1.0,2.0,1.0,44.412660756357816,54.412660756357816,64.41266075635782,74.41266075635782,0.9044126607563578,5.97506319830932
112,1.0,2.0,1.0,34.99001762680222,44.99001762680222,54.99001762680222,64.99001762680223,0.8949900176268022,5.485443366772859
113,1.0,2.0,1.0,40.85453185584849,50.85453185584849,60.85453185584849,70.85453185584849,0.9008545318558485,5.785530571963888
114,1.0,2.0,1.0,45.788560393967146,55.788560393967146,65.78856039396715,75.78856039396715,0.9057885603939672,6.042739464282864
115,1.0,2.0,1.0,29.386649981167864,39.386649981167864,49.386649981167864,59.386649981167864,0.8893866499811679,5.192199725501586
116,1.0,2.0,1.0,29.816573200397936,39.81657320039794,49.81657320039794,59.81657320039794,0.889816573200398,5.206073678344424
117,1.0,2.0,1.0,51.59323728569108,61.59323728569108,71.59323728569109,81.59323728569109,0.9115932372856911,6.336877417124755
118,1.0,2.0,1.0,46.56500795191161,56.56500795191161,66.56500795191161,76.56500795191161,0.9065650079519116,6.084466405987353
119,1.0,2.0,1.0,35.089390645608624,45.089390645608624,55.089390645608624,65.08939064560863,0.8950893906456087,5.490345329948813
120,1.0,2.0,1.0,41.594382845052934,51.594382845052934,61.594382845052934,71.59438284505293,0.901594382845053,5.8238445877386225
121,1.0,2.0,1.0,37.41233992843739,47.41233992843739,57.41233992843739,67.41233992843739,0.8974123399284374,5.607481419212837
122,1.0,2.0,1.0,35.79481753404044,45.79481753404044,55.79481753404044,65.79481753404043,0.8957948175340404,5.521658537335964
123,1.0,2.0,1.0,57.5008891789334,67.50088917893339,77.50088917893339,87.50088917893339,0.9175008891789335,6.647285210051599
124,1.0,2.0,1.0,41.29196784827854,51.29196784827854,61.29196784827854,71.29196784827853,0.9012919678482786,5.8153071574083866
125,1.0,2.0,1.0,36.6230546852143,46.6230546852143,56.6230546852143,66.6230546852143,0.8966230546852143,5.570055246945166
126,1.0,2.0,1.0,52.38682467337124,62.38682467337124,72.38682467337124,82.38682467337124,0.9123868246733713,6.384821423362827
127,1.0,2.0,1.0,42.211060845620906,52.211060845620906,62.211060845620906,72.2110608456209,0.902211060845621,5.862243386860612
128,1.0,2.0,1.0,28.86915919326893,38.86915919326893,48.86915919326893,58.86915919326893,0.8888691591932689,5.166494548967502
129,1.0,2.0,1.0,33.93628446041723,43.93628446041723,53.93628446041723,63.93628446041723,0.8939362844604173,5.421525657443899
130,1.0,2.0,1.0,42.70543156123261,52.70543156123261,62.70543156123261,72.7054315612326,0.9027054315612326,5.877043235769836
131,1.0,2.0,1.0,40.06484989564555,50.06484989564555,60.06484989564555,70.06484989564555,0.9000648498956456,5.743607089242474
132,1.0,2.0,1.0,65.20967529806407,75.20967529806407,85.20967529806407,95.20967529806407,0.9252096752980641,7.047909098911025
133,1.0,2.0,1.0,39.75646613004904,49.75646613004904,59.75646613004904,69.75646613004905,0.8997564661300491,5.739932078362522
134,1.0,2.0,1.0,37.39940999245764,47.39940999245764,57.39940999245764,67.39940999245763,0.8973994099924577,5.612138212103607
135,1.0,2.0,1.0,30.522837724249534,40.522837724249534,50.522837724249534,60.522837724249534,0.8905228377242496,5.249850875717135
136,1.0,2.0,1.0,30.978651181574314,40.978651181574314,50.978651181574314,60.978651181574314,0.8909786511815744,5.266892996806205
137,1.0,2.0,1.0,63.03569049282571,73.03569049282571,83.03569049282571,93.03569049282571,0.9230356904928257,6.930981719985739
138,1.0,2.0,1.0,36.16147823326776,46.16147823326776,56.16147823326776,66.16147823326776,0.8961614782332677,5.54948039885829
139,1.0,2.0,1.0,37.43473632544409,47.43473632544409,57.43473632544409,67.43473632544409,0.8974347363254441,5.609915758525437
140,1.0,2.0,1.0,28.969622012733026,38.969622012733026,48.969622012733026,58.969622012733026,0.888969622012733,5.166387309312523
141,1.0,2.0,1.0,43.36354080092861,53.36354080092861,63.36354080092861,73.36354080092862,0.9033635408009286,5.910657771467925
142,1.0,2.0,1.0,27.67409647963553,37.67409647963553,47.67409647963553,57.67409647963553,0.8876740964796356,5.097891996646222
143,1.0,2.0,1.0,49.979680805619786,59.979680805619786,69.97968080561978,79.97968080561978,0.9099796808056199,6.253186722310457
144,1.0,2.0,1.0,37.40700264103507,47.40700264103507,57.40700264103507,67.40700264103506,0.8974070026410351,5.607986208788939
145,1.0,2.0,1.0,34.274140393575465,44.274140393575465,54.274140393575465,64.27414039357546,0.8942741403935754,5.442725494084125
146,1.0,2.0,1.0,36.083024744211876,46.083024744211876,56.083024744211876,66.08302474421187,0.8960830247442119,5.534264780043005
147,1.0,2.0,1.0,24.95643748339932,34.95643748339932,44.95643748339932,54.95643748339932,0.8849564374833994,4.952443182838549
148,1.0,2.0,1.0,32.36566641215107,42.36566641215107,52.36566641215107,62.36566641215107,0.8923656664121511,5.33274570872543
149,1.0,2.0,1.0,34.671827621599235,44.671827621599235,54.671827621599235,64.67182762159923,0.8946718276215992,5.454038699031771
150,1.0,2.0,1.0,45.619682964705504,55.619682964705504,65.6196829647055,75.6196829647055,0.9056196829647055,6.026604615309849
151,1.0,2.0,1.0,38.14964420728642,48.14964420728642,58.14964420728642,68.14964420728643,0.8981496442072865,5.644463863453465
152,1.0,2.0,1.0,25.67285290999642,35.67285290999642,45.67285290999642,55.67285290999642,0.8856728529099964,4.993027066831763
153,1.0,2.0,1.0,44.5665952194768,54.5665952194768,64.5665952194768,74.5665952194768,0.9045665952194768,5.971164737869228
154,1.0,2.0,1.0,49.327420583125324,59.327420583125324,69.32742058312533,79.32742058312533,0.9093274205831253,6.2245510606647185
155,1.0,2.0,1.0,50.167957254812045,60.167957254812045,70.16795725481205,80.16795725481205,0.910167957254812,6.272806707732483
156,1.0,2.0,1.0,44.87862705513404,54.87862705513404,64.87862705513405,74.87862705513405,0.9048786270551341,6.001096888076264
157,1.0,2.0,1.0,32.026702009340106,42.026702009340106,52.026702009340106,62.026702009340106,0.8920267020093401,5.332610104128294
158,1.0,2.0,1.0,35.59357105747431,45.59357105747431,55.59357105747431,65.5935710574743,0.8955935710574743,5.5111399963845304
159,1.0,2.0,1.0,61.1272115449154,71.1272115449154,81.1272115449154,91.1272115449154,0.9211272115449154,6.835125928752084
160,1.0,2.0,1.0,32.84405699720306,42.84405699720306,52.84405699720306,62.84405699720306,0.892844056997203,5.37823623198795
161,1.0,2.0,1.0,57.00280703238735,67.00280703238735,77.00280703238735,87.00280703238735,0.9170028070323873,6.624264417826464
162,1.0,2.0,1.0,33.11995792259187,43.11995792259187,53.11995792259187,63.11995792259187,0.8931199579225919,5.392323442772402
163,1.0,2.0,1.0,31.376133903868414,41.376133903868414,51.376133903868414,61.376133903868414,0.8913761339038684,5.293452010059659
164,1.0,2.0,1.0,61.990719644947696,71.99071964494769,81.99071964494769,91.99071964494769,0.9219907196449477,6.879031315447433
165,1.0,2.0,1.0,32.77438825230361,42.77438825230361,52.77438825230361,62.77438825230361,0.8927743882523036,5.3743509897198996
166,1.0,2.0,1.0,42.50758385570201,52.50758385570201,62.50758385570201,72.50758385570201,0.9025075838557021,5.8725099429611
167,1.0,2.0,1.0,43.00011654315929,53.00011654315929,63.00011654315929,73.00011654315928,0.9030001165431593,5.898603526897831
168,1.0,2.0,1.0,41.81270712380154,51.81270712380154,61.81270712380154,71.81270712380154,0.9018127071238016,5.837761425371822
169,1.0,2.0,1.0,50.71562998685839,60.71562998685839,70.71562998685839,80.71562998685839,0.9107156299868584,6.299637393511367
170,1.0,2.0,1.0,21.42210054577516,31.42210054577516,41.42210054577516,51.42210054577516,0.8814221005457752,4.780001975776812
171,1.0,2.0,1.0,44.53588162724765,54.53588162724765,64.53588162724765,74.53588162724765,0.9045358816272476,5.970997791938476
172,1.0,2.0,1.0,38.445188180980836,48.445188180980836,58.445188180980836,68.44518818098084,0.8984451881809808,5.659541428948305
173,1.0,2.0,1.0,24.71199012946233,34.71199012946233,44.71199012946233,54.71199012946233,0.8847119901294623,4.94263682816424
174,1.0,2.0,1.0,37.495170904614554,47.495170904614554,57.495170904614554,67.49517090461455,0.8974951709046146,5.601734984600029
175,1.0,2.0,1.0,42.2842104068484,52.2842104068484,62.2842104068484,72.2842104068484,0.9022842104068485,5.854391694543729
176,1.0,2.0,1.0,64.6744650071501,74.6744650071501,84.6744650071501,94.6744650071501,0.9246744650071501,7.019726921081382
177,1.0,2.0,1.0,46.34123815635534,56.34123815635534,66.34123815635533,76.34123815635533,0.9063412381563554,6.080620922591797
178,1.0,2.0,1.0,35.808640689354284,45.808640689354284,55.808640689354284,65.80864068935429,0.8958086406893543,5.532173598211755
179,1.0,2.0,1.0,50.14883260522174,60.14883260522174,70.14883260522174,80.14883260522174,0.9101488326052217,6.2706182087742395
180,1.0,2.0,1.0,21.739839059300714,31.739839059300714,41.739839059300714,51.739839059300714,0.8817398390593008,4.796977122716823
181,1.0,2.0,1.0,36.39357513499205,46.39357513499205,56.39357513499205,66.39357513499205,0.8963935751349921,5.547014137598539
182,1.0,2.0,1.0,29.144309246652252,39.144309246652256,49.144309246652256,59.144309246652256,0.8891443092466522,5.169348810185779
183,1.0,2.0,1.0,40.35365484720678,50.35365484720678,60.35365484720678,70.35365484720678,0.9003536548472068,5.751045730120523
184,1.0,2.0,1.0,43.1788188397839,53.1788188397839,63.1788188397839,73.1788188397839,0.9031788188397839,5.90275623210403
185,1.0,2.0,1.0,26.6756948249825,36.6756948249825,46.6756948249825,56.6756948249825,0.8866756948249825,5.046280061616748
186,1.0,2.0,1.0,38.070554089644794,48.070554089644794,58.070554089644794,68.07055408964479,0.8980705540896449,5.63370928432421
187,1.0,2.0,1.0,35.606620920553596,45.606620920553596,55.606620920553596,65.6066209205536,0.8956066209205537,5.5079740572606575
188,1.0,2.0,1.0,45.28720570501241,55.28720570501241,65.28720570501241,75.28720570501241,0.9052872057050124,6.012070960075097
189,1.0,2.0,1.0,43.048919736638375,53.048919736638375,63.048919736638375,73.04891973663838,0.9030489197366384,5.9003126120569105
190,1.0,2.0,1.0,45.56349754058866,55.56349754058866,65.56349754058866,75.56349754058866,0.9055634975405887,6.031997249034385
191,1.0,2.0,1.0,50.183850378918436,60.183850378918436,70.18385037891844,80.18385037891844,0.9101838503789185,6.273461354816471
192,1.0,2.0,1.0,60.95813863983022,70.95813863983022,80.95813863983022,90.95813863983022,0.9209581386398302,6.833561903447683
193,1.0,2.0,1.0,50.39717421194999,60.39717421194999,70.39717421194999,80.39717421194999,0.91039717421195,6.292427532322635
194,1.0,2.0,1.0,35.337218902516696,45.337218902516696,55.337218902516696,65.3372189025167,0.8953372189025167,5.510608702456465
195,1.0,2.0,1.0,42.65729194814134,52.65729194814134,62.65729194814134,72.65729194814134,0.9026572919481414,5.882898229992159
196,1.0,2.0,1.0,29.582901660254628,39.58290166025463,49.58290166025463,59.58290166025463,0.8895829016602547,5.202220659029065
197,1.0,2.0,1.0,19.42455396329005,29.42455396329005,39.42455396329005,49.42455396329005,0.8794245539632901,4.6618641170684985
198,1.0,2.0,1.0,28.594713043556894,38.594713043556894,48.594713043556894,58.594713043556894,0.8885947130435569,5.130247985271305
199,1.0,2.0,1.0,44.96132001086267,54.96132001086267,64.96132001086268,74.96132001086268,0.9049613200108627,5.986698923929207
200,1.0,2.0,1.0,35.14751865705932,45.14751865705932,55.14751865705932,65.14751865705932,0.8951475186570593,5.484841327774905
201,1.0,2.0,1.0,42.72221355397788,52.72221355397788,62.72221355397788,72.72221355397788,0.9027222135539779,5.8785838161433706
202,1.0,2.0,1.0,44.82900648037031,54.82900648037031,64.82900648037031,74.82900648037031,0.9048290064803703,5.9916872248885005
203,1.0,2.0,1.0,45.85051282158626,55.85051282158626,65.85051282158625,75.85051282158625,0.9058505128215862,6.047506611243086
204,1.0,2.0,1.0,44.17369763793958,54.17369763793958,64.17369763793958,74.17369763793958,0.9041736976379396,5.962172451247706
205,1.0,2.0,1.0,36.819890556094265,46.819890556094265,56.819890556094265,66.81989055609426,0.8968198905560942,5.580078811356256
206,1.0,2.0,1.0,33.80936113228066,43.80936113228066,53.80936113228066,63.80936113228066,0.8938093611322807,5.419663084830039
207,1.0,2.0,1.0,42.97033419788802,52.97033419788802,62.97033419788802,72.97033419788802,0.9029703341978881,5.892881299679952
